,class_name,text,aviation,cybersecurity,domestic_unrest_violence,extreme_weather,forced_labor,general_biz_trend,individual_accidents_tragedies,later_report,lawsuit_legal_insurance,leisure_other_news,maritime,pandemics_large_scale_diseases,railway,strike,trade_war_embargos_bans,transportation_trends_projects,war_conflict,warehouse_fire,class_index,label
436,trade_war_embargos_bans,"Riyadh, Saudi Arabia, faces challenges as oil prices plummet amid heightened trade tensions in the Middle East. The Saudi government explores diversification strategies to reduce its reliance on oil exports.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
437,war_conflict,"The city of Zenith, once a beacon of prosperity, is now grappling with internal strife as rival factions vie for control. Civilians are caught in the crossfire, facing dire consequences as the power struggle unfolds on the streets.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
438,aviation,Passengers at Singapore's Changi Airport encountered extensive delays on September 18th due to a staffing shortage in the air traffic control tower. The incident highlighted the importance of addressing workforce issues in the aviation industry.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
439,lawsuit_legal_insurance,"The charming coastal town of Newport is facing legal challenges as seafood businesses prepare lawsuits against a shipping company. The grievances arise from a cargo spill on June 22 that contaminated the local waters, leading to financial losses and environmental damage.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
440,cybersecurity,"Beijing's subway system was targeted in a sophisticated cyber attack, leading to the suspension of train services and widespread commuter chaos. Chinese authorities are intensifying efforts to identify the perpetrators and bolster cybersecurity for critical infrastructure.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
441,warehouse_fire,"An industrial accident in Beijing, China, resulted in a storage tank rupture, releasing hazardous chemicals into the surrounding area. Evacuations are underway as authorities work to mitigate the impact on public health.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
442,maritime,"A collision between a chemical tanker, the MT Coral Princess, and a fishing trawler off the coast of New Zealand resulted in a significant oil spill. Environmental agencies are working to contain the spill and assess the impact on marine life.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
443,extreme_weather,"The coastal community of Wavecrest faces a surge in sea levels, resulting in coastal erosion and property damage. Residents are advised to reinforce defenses against the rising tides as authorities monitor the situation.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
444,aviation,"On May 9th, a cyber attack targeted Heathrow International Airport, disrupting flight schedules and causing widespread confusion. Authorities worked to contain the breach and investigate the source of the attack.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
445,extreme_weather,"Earthquake tremors rock the city of Quakesville, causing structural damage to buildings and infrastructure. The seismic activity is accompanied by aftershocks, keeping residents on edge as they assess the extent of the destruction.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
446,general_biz_trend,"In the latest economic study on Brazil, soaring inflation rates have triggered social unrest, with protests erupting in major cities like Rio de Janeiro and Ṣo Paulo. The government's austerity measures to curb inflation have faced backlash, as citizens demand more comprehensive solutions to address the widening wealth gap.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
447,pandemics_large_scale_diseases,"Jakarta, a city known for its vibrant street life, faces a transportation crisis as a contagious virus disrupts its bustling bus and commuter train services. The towering National Monument becomes a solitary figure in a city struggling to contain the outbreak.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
448,strike,"Electric utility workers in the city of Powerburg are on strike, demanding better pay and improved safety measures for those working on power lines and electrical infrastructure. The Power Workers Union has called for the strike, causing disruptions in the supply of electricity to homes and businesses.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
449,pandemics_large_scale_diseases,"Istanbul, a city straddling two continents, experiences a transportation crisis as a contagious illness spreads through its historic tram system. The Blue Mosque stands against an empty backdrop, and the Bosphorus Bridge becomes a silent witness to the city's struggle against the outbreak.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
450,extreme_weather,"Hurricane Aurora intensifies off the coast of Aurora Bay, prompting mandatory evacuations in low-lying areas. Coastal communities brace for the impact of the approaching storm as emergency shelters fill up.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
451,railway,"The historic Royal Scotsman faced a disruption in the Scottish Highlands as a landslide blocked the tracks, leaving passengers stranded in the picturesque mountainous landscape. Rescue teams are navigating challenging terrain to reach the affected train and evacuate passengers.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
452,leisure_other_news,"Date enthusiasts in Gardenburg are thrilled as the city hosts its first-ever ""Botanical Dating"" event in the serene Botanic Gardens. Attendees can mingle amidst blooming flowers, fostering connections in a picturesque setting, proving that romance can blossom in the most unexpected places.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
453,individual_accidents_tragedies,A construction site in Ridgeview became the scene of a tragic accident when a crane collapse resulted in the untimely death of worker Maya Singh. The incident has prompted a thorough review of safety standards within the construction industry.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
454,later_report,"The tech-forward city of Innovateville issues an update on the recent disruption to its electric scooter-sharing program. Technological glitches have been addressed, and the electric scooters are back in operation, offering an eco-friendly and efficient mode of transportation for the city's innovative and environmentally-conscious commuters.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
455,trade_war_embargos_bans,"New Delhi, India, issues a stern warning against protectionist measures as it faces the possibility of increased tariffs on its information technology exports to North America. The move triggers concerns about the future of global tech supply chains.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
456,general_biz_trend,"In a recent social trends report on Turkey, gender inequality is spotlighted as a pervasive issue. The study calls for legislative reforms and societal shifts to promote gender equality and empower women in all sectors.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
457,trade_war_embargos_bans,"Berlin, Germany, mulls restrictions on the export of critical pharmaceuticals amid rising trade tensions with an undisclosed Asian nation. Global health organizations voice apprehension about potential disruptions in the medical supply chain.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
458,transportation_trends_projects,Vancouver's commitment to sustainability takes a leap forward with the implementation of a comprehensive network of electric buses. The city anticipates a significant reduction in carbon emissions and noise pollution.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
459,railway,"A passenger train collided with a cargo train near the city of Durban, South Africa, causing a major railway catastrophe. The collision, attributed to a communication error, led to numerous injuries and fatalities. Emergency responders are coordinating efforts to rescue survivors.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
460,domestic_unrest_violence,"Seoul, South Korea, grappled with social unrest as citizens mobilized against alleged government censorship. The protests, centered around freedom of speech, drew international attention to the challenges facing democracies in the digital age.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
461,maritime,"A ferry collision occurred in the English Channel involving the MV Channel Voyager and a passenger ferry, resulting in multiple injuries and a large-scale rescue operation. The incident has prompted a review of navigational safety measures in the busy waterway.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
462,pandemics_large_scale_diseases,"Johannesburg, a city at the heart of South Africa, confronts a modern challenge as a contagious virus spreads through its crowded taxi and bus services. The iconic Nelson Mandela Square becomes a solitary figure in a city grappling with the ongoing pandemic.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
463,forced_labor,"Helsinki, Finland, becomes the epicenter of a breaking news story as a leading pharmaceutical company faces allegations of forced labor in its production facilities. The scandal prompts consumers to reassess their choices and demand ethical practices in the pharmaceutical industry.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
464,maritime,"The MV Arctic Spirit, a cargo ship carrying a shipment of high-tech electronics, mysteriously disappeared in the North Atlantic. Search and rescue operations are underway, but the incident has fueled speculation about piracy and security issues in international waters.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
465,cybersecurity,"A major cyber attack on a critical transportation hub in Sao Paulo, Brazil, disrupted the city's metro and bus services. Commuters faced long delays, and authorities are collaborating with cybersecurity experts to address vulnerabilities in public transportation systems.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
466,general_biz_trend,"The United Kingdom faces social unrest as a housing affordability crisis intensifies in major urban centers like London. A housing market study exposes the widening gap between income levels and property prices, raising fears of a deepening housing inequality that could fuel discontent among the population.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
467,cybersecurity,"Istanbul's Ataturk Airport faced a significant cyber security threat, affecting air traffic control systems and causing flight cancellations. Turkish authorities are collaborating with cybersecurity experts to address vulnerabilities in the country's aviation infrastructure.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
468,extreme_weather,"The town of Ashfall experiences a volcanic eruption, spewing ash and lava into the sky. Residents are evacuated as ashfall blankets the area, posing respiratory risks and coating surfaces with a layer of volcanic debris.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
469,transportation_trends_projects,"The groundbreaking Hyperloop project in Silicon Valley, slated for completion in 2024, promises to connect major tech hubs with unprecedented speed. This futuristic mode of transportation is expected to redefine the concept of commuting.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
470,aviation,"On April 27th, a major power outage at Beijing Capital International Airport caused the cancellation of numerous flights. Travelers faced frustration as crews worked to restore electricity and resume normal operations.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
471,maritime,"In a shocking turn of events, the Panama Canal faced a temporary closure due to a collision between two container ships, the MV Horizon Triumph and the MV Pacific Voyager. The incident occurred on November 5, 2023, causing a major disruption in global trade routes.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
472,pandemics_large_scale_diseases,"Sydney, Australia, faces a resurgence of a deadly virus, leading to the closure of its major international airport. The iconic Sydney Opera House stands as a silent witness to the chaos as the city grapples with disrupted travel plans and economic setbacks.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
473,warehouse_fire,"A series of coordinated bombings rocked a storage complex in Sydney, Australia, causing widespread panic. Authorities are urging citizens to remain vigilant as investigations into the attacks are ongoing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
474,pandemics_large_scale_diseases,"Mumbai, a bustling metropolis, reels under the impact of a contagious disease that spreads rapidly through its crowded local train system. The lifeline of the city grinds to a halt, leaving millions stranded and businesses struggling to adapt to the unforeseen crisis.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
475,warehouse_fire,"An earthquake in Los Angeles triggered the collapse of a storage warehouse, leaving emergency crews scrambling to rescue trapped individuals. The quake's epicenter was in the nearby city of Pasadena, and aftershocks continue to rattle the region.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
476,later_report,"Oakwood Heights residents receive a delayed report regarding the closure of a major highway last month. The unexpected roadwork, aimed at improving infrastructure, has been completed ahead of schedule. Commuters can now enjoy the benefits of smoother roads and enhanced traffic flow, with the inconvenience deemed a short-term necessity for long-term gain.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
477,general_biz_trend,"A business analysis of Turkey reveals a decline in foreign direct investment, attributed to political instability and regulatory uncertainties. The report suggests that addressing these issues is imperative for the country to attract international capital and stimulate economic growth.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
478,transportation_trends_projects,The coastal city of Miami is investing in a network of water taxis to alleviate traffic congestion on its iconic causeways. Locals and tourists are eager to embrace this scenic and efficient mode of transportation.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
479,forced_labor,"Vienna, Austria, is gripped by a forced labor investigation as a leading energy company is accused of exploiting workers in its supply chain. Authorities intervene, shedding light on the hidden practices within the energy industry, prompting calls for increased accountability.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
480,maritime,"A ferry disaster unfolded in the Baltic Sea as the MV Baltic Star capsized during adverse weather conditions. The incident resulted in numerous casualties, prompting investigations into the ferry's seaworthiness and the decision-making process leading to its operation in challenging weather.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
