,URI,TOPIC,TITLE,TEXT,RELEVANCE_CLASS
5393,7479535928,weather_generalnews,Northern Plains face blizzard warnings as possible 'biggest snowstorm' of year bears down,early this week as a large and powerful storm system begins to strengthen over the Intermountain West on Monday before pushing into the central Plains by Tuesday.,0
5394,7479605108,marine,UK North Sea Contractors to Kick Off 'Tsunami' of Strike Action,"Around 150 contractors employed by Sparrows Offshore Services are set to begin strike action on Wednesday, April 5, with stoppages planned to continue up to June 9",0
5395,7479605108,marine,UK North Sea Contractors to Kick Off 'Tsunami' of Strike Action,"The industrial action centers on a dispute over pay and will impact more than 20 oil and gas platforms, including those operated by major companies such as Apache, She Will and Harbour Energy",0
5396,7479605108,marine,UK North Sea Contractors to Kick Off 'Tsunami' of Strike Action,"Unite has backed the action and is also threatening a 'tsunami' of strikes by electricians, production and mechanical technicians, deck crew, scaffolders, crane operators and platers.",0
5397,7479504537,warehouse_fire,Fire on Lord of the Rings set: Blaze erupts during filming for The Rings of Power in Windsor as cast and crew flee,Firefighters called to Bray Studios in Berkshire at 12.30pm today,0
5398,7479504537,warehouse_fire,Fire on Lord of the Rings set: Blaze erupts during filming for The Rings of Power in Windsor as cast and crew flee,Thick smoke was seen billowing into the air from the single storey warehouse,0
5399,7479504537,warehouse_fire,Fire on Lord of the Rings set: Blaze erupts during filming for The Rings of Power in Windsor as cast and crew flee,A number of actors dressed as orcs were seen in full costume being evacuated,0
5400,7479504537,warehouse_fire,Fire on Lord of the Rings set: Blaze erupts during filming for The Rings of Power in Windsor as cast and crew flee,It is not known at this time whether anyone has been hurt in the blaze,0
5401,7479504537,warehouse_fire,Fire on Lord of the Rings set: Blaze erupts during filming for The Rings of Power in Windsor as cast and crew flee,The Lord of the Rings: The Rings of Power's much-anticipated second series saw filming get underway in Berkshire earlier this year,0
5402,7479504537,warehouse_fire,Fire on Lord of the Rings set: Blaze erupts during filming for The Rings of Power in Windsor as cast and crew flee,"The first series of the prequel to Tolkien's Lord Of The Rings, which was released last year, reportedly cost Amazon 1billion.",0
5403,7479519477,warehouse_fire,Fire breaks out on Lord of the Rings set in Windsor as 'cast forced to flee',Fire crews were called to Bray Studios in Berkshire at 12.30pm on Monday,0
5404,7479519477,warehouse_fire,Fire breaks out on Lord of the Rings set in Windsor as 'cast forced to flee',They arrived to find a single-storey warehouse on fire,0
5405,7479519477,warehouse_fire,Fire breaks out on Lord of the Rings set in Windsor as 'cast forced to flee',Crew members and the cast of the prequel could reportedly be seen standing outside watching as emergency crews got to work putting the fire out,0
5406,7479519477,warehouse_fire,Fire breaks out on Lord of the Rings set in Windsor as 'cast forced to flee',It is currently unknown if anyone has been hurt in the fire,0
5407,7479519477,warehouse_fire,Fire breaks out on Lord of the Rings set in Windsor as 'cast forced to flee',The fire is the latest incident to occur on the film set after a horse died from a suspected heart attack while filming a battle scene on 25 March.,0
5408,7479438760,marine,French Navy Escorts Tanker in Gulf of Guinea After Hijackers Abandon Ship,The French navy on Friday escorted a tanker to port in the Gulf of Guinea after pirates abandoned the vessel and kidnapped some of the crew,1
5409,7479438760,marine,French Navy Escorts Tanker in Gulf of Guinea After Hijackers Abandon Ship,"The rescued crew members are all in good health, and will be brought back to Lome, Togo",1
5410,7479438760,marine,French Navy Escorts Tanker in Gulf of Guinea After Hijackers Abandon Ship,"The Liberian-flagged oil and chemical tanker Monjasa Reformer with 16 crew members was hijacked Saturday, March 25 by five armed assailants 140 miles west of the Republic of Congo's Port Pointe-Noire",1
5411,7479438760,marine,French Navy Escorts Tanker in Gulf of Guinea After Hijackers Abandon Ship,The company did not say how many crew members were missing.,1
5412,7479429513,warehouse_fire,Fire breaks out on Lord of the Rings set as 'cast and crew forced to flee',Blaze has reportedly broken out on the set of the Lord of the Rings: The Rings of Power TV series,1
5413,7479429513,warehouse_fire,Fire breaks out on Lord of the Rings set as 'cast and crew forced to flee',Photos shared on social media show smoke plumes billowing in the air from the famous Bray Studios in Berkshire,1
5414,7479429513,warehouse_fire,Fire breaks out on Lord of the Rings set as 'cast and crew forced to flee',"Staff and onlookers can be seen standing outside in some photos, with them watching on as firefighters tackle the blaze",1
5415,7479429513,warehouse_fire,Fire breaks out on Lord of the Rings set as 'cast and crew forced to flee',This comes as the second series of the hotly anticipated series was being filmed earlier this year,1
5416,7479429513,warehouse_fire,Fire breaks out on Lord of the Rings set as 'cast and crew forced to flee',"It is set to be released in 2024, with an ornate and heavily detailed castle set constructed for the series.",1
5417,7479374134,warehouse_fire,Fire breaks out on Lord of the Rings set: Cast and crew flee from Windsor site - Internewscast,Blaze breaks out on set of Amazon's Lord Of The Rings prequel series,0
5418,7479374134,warehouse_fire,Fire breaks out on Lord of the Rings set: Cast and crew flee from Windsor site - Internewscast,Fire crews were called to Bray Studios in Windsor just before 12.30pm,0
5419,7479374134,warehouse_fire,Fire breaks out on Lord of the Rings set: Cast and crew flee from Windsor site - Internewscast,Photos on social media show thick black clouds of smoke billowing from site,0
5420,7479374134,warehouse_fire,Fire breaks out on Lord of the Rings set: Cast and crew flee from Windsor site - Internewscast,It is not known at this time whether anyone has been hurt,0
5421,7479374134,warehouse_fire,Fire breaks out on Lord of the Rings set: Cast and crew flee from Windsor site - Internewscast,Second series of The Lord of the Rings: The Rings Of Power started filming earlier this year and is expected to be released in 2024,0
5422,7479374134,warehouse_fire,Fire breaks out on Lord of the Rings set: Cast and crew flee from Windsor site - Internewscast,Royal Berkshire Fire and Rescue service said it sent crews from three stations to the blaze.,0
5423,7479422850,weather_generalnews,"As another round of severe weather looms, researchers meet storms face-to-face to improve lead times  CNN","There have been more than 160 tornado reports since Friday, March 24, when 26 people were killed",1
5424,7479422850,weather_generalnews,"As another round of severe weather looms, researchers meet storms face-to-face to improve lead times  CNN","In the past week alone, more than 30 people have been killed by storms",1
5425,7479422850,weather_generalnews,"As another round of severe weather looms, researchers meet storms face-to-face to improve lead times  CNN","Combined, fatalities over the last two weeks account for more than half the number of tornado deaths we typically see in an entire year",1
5426,7479422850,weather_generalnews,"As another round of severe weather looms, researchers meet storms face-to-face to improve lead times  CNN",The PERiLS project is hoping to take some of the guesswork out of which storms will produce tornadoes and which ones will not,1
5427,7479422850,weather_generalnews,"As another round of severe weather looms, researchers meet storms face-to-face to improve lead times  CNN","It is currently in its second season, which has been full of opportunities to research storms.",1
5428,7479329709,marine,French Oil Refinery Strikes to Tighten Gasoil Supplies,"At least 900,000 barrels per day (BBLd) of France's 1.15 million BBLd refinery capacity is offline due to strike action",0
5429,7479329709,marine,French Oil Refinery Strikes to Tighten Gasoil Supplies,This has a supporting impact on refined product prices and a weakening impact on regional crude prices,0
5430,7479329709,marine,French Oil Refinery Strikes to Tighten Gasoil Supplies,"European gasoil (diesel) stocks increased in preparation for the shutoff of Russian supplies, hitting a 15-month high at the beginning of the year",0
5431,7479329709,marine,French Oil Refinery Strikes to Tighten Gasoil Supplies,"Gasoil stocks declined last week, but stocks remained higher year on year, as Europe is going through stocks built up before 5 February.",0
5432,7479329694,marine,Danish Shipping calls for European navy coordination to fight West African piracy,"The tanker, Monjasa Reformer, was hijacked by pirates late Saturday evening",1
5433,7479329694,marine,Danish Shipping calls for European navy coordination to fight West African piracy,"It has stopped transmitting AIS data and remains undetected, according to Maritime Domain Awareness for Trade - Gulf of Guinea",1
5434,7479329694,marine,Danish Shipping calls for European navy coordination to fight West African piracy,Danish Shipping's chief executive Anne H,1
5435,7479329694,marine,Danish Shipping calls for European navy coordination to fight West African piracy,Steffensen argues that the ongoing hijacking shows with all clarity that the problems with piracy in West Africa are far from solved,1
