,URI,TOPIC,TEXT,RELEVANCE_CLASS
7640,7446458702,train,The accused has now been sent to judicial custody,0
7641,7446458702,train,The incident comes just a week after the American Airlines barred an Indian citizen from flying after he allegedly urinated on a co-passenger on a New York-New Delhi in an inebriated state.,0
7642,7446463206,air,"New drone tech can prevent disruption, says head of Dublin airportDublin airport has been closed six times in 2023 as a result of drones entering the airspace",0
7643,7446463206,air,"Kenny Jacobs, chief executive of airport operator daa, acknowledged that drone problems have been ongoing for several weeks",0
7644,7446463206,air,"New system is set to be operational in a number of weeks, a faster installation than is typical for the drone-deterring tech",0
7645,7446463206,air,Mr Jacobs highlighted that the new system to prevent drones impacting travel is not a fail-safe solution,0
7646,7446463206,air,"The drone effector technology is proven technology that does work, he said.",0
7647,7446380390,strike,BBC Fails With Late Bid To Halt Staff Strike After Chaotic Walkout Over Gary Lineker's SuspensionWalkout will force coverage of the UK government's Budget off air,0
7648,7446380390,strike,National Union of Journalists (NUJ) will meet at 10AM today to decide whether the BBC has conceded enough ground to call off industrial action,0
7649,7446380390,strike,"Some 83 of NUJ members voted in favor of a strike in a postal ballot, with the remaining 17 not supporting a walkout",0
7650,7446380390,strike,The first 24-hour walkout is due to start tomorrow at 11AM UK time,0
7651,7446380390,strike,King Charles III's Coronation in May a confirmed target for strike,0
7652,7446380390,strike,BBC source: We are keen to end the dispute and avoid disruption for audiences.,0
7653,7446335851,air,Dublin Airport promises new anti-drone tech 'within weeks'New anti-drone technology has been ordered for Dublin Airport,0
7654,7446335851,air,It follows a number of incidents in recent weeks that forced the suspension of operations,0
7655,7446335851,air,"Ryanair has announced its largest ever summer schedule from Dublin for the coming season, with 33 aircraft based at the airport",0
7656,7446335851,air,The existing technology in use at Dublin Airport - called Dedrone - helps identify drones but does not have the capacity to force the landing of a device,0
7657,7446335851,air,It is illegal to fly a drone within 5km of an airfield and virtually all drones are supposed to be registered by users.,0
7658,7446116653,protest_riot,100 fisherfolks stage fluvial protest against Manila Bay dredging  Inquirer NewsFisherfolk demand an end to dredging activities in the southern portion of Manila Bay,0
7659,7446116653,protest_riot,At least 100 fisherfolk under the group Pambansang Lakas ng Kilusang Mamamalakaya ng Pilipinas,0
7660,7446116653,protest_riot,The fisherfolk came from several coastal towns affected by the dredging,0
7661,7446116653,protest_riot,The group wants the Department of Environment and Natural Resources to revoke the environmental permits it had previously given to San Miguel Corporation and the Dutch firm Royal Boskalis Westminster N.V,0
7662,7446116653,protest_riot,for their destructive dredging Activities.,0
7663,7446105848,train,Train and Tube strikes March 2023: Dates of walkouts and what is been cancelledRMT members in Network Rail were due to strike on March 16,1
7664,7446105848,train,Followed by a series of overtime bans and rest day working bans,1
7665,7446105848,train,RMT has now suspended industrial action against Network Rail,1
7666,7446105848,train,Union members will vote on the latest offer in a referendum starting on March 9,1
7667,7446105848,train,New offer includes a salary increase of 14.4pc for the lowest paid and 9.2pc for highest paid staff,1
7668,7446105848,train,There is an additional 1.1pc on basic earnings and increased backpay,1
7669,7446105848,train,Passengers still face travel chaos over Easter as Tube drivers and rail workers across 14 train operators prepare to strike.,1
7670,7446067469,strike,"'I will not hold my breath' - Readers respond to bus strike being suspendedMore than 3,000 bus drivers were scheduled to strike from Thursday, March 16",0
7671,7446067469,strike,The strike has been suspended until the new offer can be balloted by Unite members,0
7672,7446067469,strike,"If it is rejected, all-out strike action will begin on Monday, March 20",0
7673,7446067469,strike,Passengers have spoken of their relief after the strike was suspended,0
7674,7446067469,strike,But some highlighted their concern as the strike could take place four days later,0
7675,7446067469,strike,Some criticised the bus service offered and said drivers were overpaid,0
7676,7446067469,strike,Others pointed out that the strike might still go ahead next week.,0
7677,7446023417,material,VIETNAM BUSINESS NEWS MARCH 142023High prices of raw materials have caused domestic steel companies to increase selling prices many times to compensate for production costs and reduce losses,0
7678,7446023417,material,Analysts say that the business performance of construction steel companies is still insignificant,0
7679,7446023417,material,"Since the beginning of the year, steel prices have been continuously adjusted up, with a total increase of more than 1 million VND per tonne",0
7680,7446023417,material,"VSA believes that the upward momentum has slowed down, but steel prices will continue to increase in the coming months",0
7681,7446023417,material,"With weak demand, Hoa Phat Group may transfer the risk of increasing input material prices to consumers.",0
7682,7445987781,strike,Junior doctor strike day two: NHS is facing 'high pressure'Tens of thousands of appointments and operations expected to be cancelled,0
7683,7445987781,strike,"The 72-hour walk out is thought to be adding to a backlog already exacerbated by the 100,000 appointments scrapped due to other NHS strikes over the winter",0
7684,7445987781,strike,The BMA says junior doctors' pay has fallen in real terms by 26 since 200809 and reversing this would require a 35.3 pay rise,0
7685,7445987781,strike,"But its claims junior doctors get paid less than workers at Pret a Manger have been branded 'misleading' On Friday, Health Secretary Steve Barclay invited the BMA to talks - but the union rejected the idea, saying there were 'unacceptable' pre-conditions.",0
7686,7445965531,protest_riot,YSR Telangana Party Leader YS Sharmila Detained By Delhi Police During Protest Against Telangana GovtLeader of the YSR Telangana Party YS Sharmila was detained by Delhi police on Tuesday,0
7687,7445965531,protest_riot,She organised a demonstration and demanded that the Kaleshwaram Lift Irrigation project be investigated for potential violations,0
7688,7445965531,protest_riot,She said the amount of money involved is Rs 1.2 lakh crore,0
7689,7445965531,protest_riot,"She made the fraud allegations for the first time on October 20, 2022",0
7690,7445965531,protest_riot,"The scam is bigger as it is not just virtual money but also physical money that cost the exchequer, she said.",0
7691,7445894458,air,"Bomb squad called to airport after disturbing note found in plane bathroomFlight 3613 was carrying 65 passengers from Newark Airport, New Jersey, to Burlington International Airport in Vermont that afternoon",1
7692,7445894458,air,"20 minutes before landing, the pilot was alerted to a threat",1
